,cake_sales,desert_sales,summer_months,temps
1258,92327.09195,77473.27534,1,77.58670422
1259,85143.24447,83441.51054,1,83.43402605
1260,95941.3174,73173.43352,1,73.15145443
1261,90586.46981,71184.48522,1,71.20435864
1262,74586.02234,58926.34257,1,58.94454705
1263,95141.55216,72242.85022,1,72.29483588
1264,70371.97542,56908.2887,1,56.85229111
1265,105142.3039,90112.37555,1,90.10993144
1266,108838.9882,91511.65837,1,91.35255766
1267,110824.9114,89361.69404,1,89.3402838
1268,83174.44383,66278.42276,1,66.17981756
1269,112981.0854,91288.17348,1,91.13077711
1270,100863.3821,75240.39434,1,75.20025951
1271,88823.22113,83143.35782,1,83.10007826
1272,99811.27874,91845.41351,1,91.90014639
1273,80814.11147,58221.66679,1,58.20063337
1274,75469.10043,59379.70973,1,59.37582331
1275,114194.7344,78526.49407,1,78.47531838
1276,78950.0403,61943.13798,1,61.92065939
1277,94574.78949,70655.52942,1,70.69990252
1278,97803.97787,74652.69902,1,74.58432093
1279,81524.82177,63251.04692,1,63.26376127
1280,85267.21633,67466.18366,1,67.4726685
1281,109348.9539,85059.61329,1,85.17421386
1282,94539.60424,78292.02944,1,78.3045394
1283,90862.08531,74192.24096,1,74.1490468
1284,108491.352,76046.4092,1,76.04417519
1285,119149.2024,95646.57955,1,95.591794
1286,99738.4243,78899.07386,1,78.89778071
1287,107508.8791,86950.14504,1,86.95372803
1288,109998.1354,94148.92299,1,94.31486172
1289,93352.64989,78443.67341,1,78.25924392
1290,105859.6614,93242.89985,1,93.10377637
1291,98056.59789,68436.30596,1,68.37007956
1292,100560.7326,74290.20788,1,74.19632805
1293,79601.46914,58206.98413,1,58.22763731
1294,102955.1918,72167.7081,1,72.33047365
1295,89061.84352,64155.20396,1,64.06165409
1296,103861.9619,83093.33293,1,82.98615873
1297,85385.80942,63249.14337,1,63.11402651
1298,106456.453,94261.6257,1,94.30353465
1299,76823.71302,57248.33768,1,57.14616707
1300,105973.123,66177.28331,1,66.06914075
1301,118971.7072,95903.4923,1,95.84886559
1302,115189.7828,96507.60948,1,96.46262059
1303,116973.0452,92214.10423,1,92.03681056
1304,69746.88229,61091.72147,1,61.13706266
1305,126563.627,95066.34788,1,94.86955009
1306,106213.8668,89319.52183,1,89.37859841
1307,88423.23627,69817.08998,1,69.70885382
1308,112887.5746,82052.67388,1,82.03401466
1309,105916.759,81716.87038,1,81.67232222
1310,88453.40992,68307.85292,1,68.38908321
1311,106383.4509,80763.86509,1,80.71310353
1312,80613.36079,77264.50031,1,77.37040185
1313,101810.6476,83645.72631,1,83.68370219
1314,107746.7576,89400.03181,1,89.52070204
1315,100723.7814,75076.66652,1,75.08847028
1316,71588.27844,58406.72677,1,58.44259538
1317,106792.7664,82420.97555,1,82.53135119
1318,93190.58282,90044.04316,1,89.92065738
1319,97987.48471,79449.22139,1,79.58489822
1320,75793.0133,63508.49161,1,63.41628001
1321,101504.2218,77597.66578,1,77.5982087
1322,87973.11,62297.0021,1,62.30069633
1323,72282.61627,59296.6629,1,59.29040698
1324,99667.894,79796.66416,1,79.85754331
1325,120160.3306,87720.78004,1,87.83940927
1326,96962.30158,82795.1254,1,82.67183342
1327,108820.1653,83803.18864,1,83.84311491
1328,92186.49715,59730.99818,1,59.73581507
1329,113424.0702,83035.29928,1,83.01408543
1330,105429.5054,82190.9088,1,82.07527577
1331,99480.57171,80215.78039,1,80.29804155
1332,78099.25452,75706.98571,1,75.62864736
1333,110244.0042,86116.98663,1,86.1137469
1334,88152.06392,63676.12491,1,63.71904486
1335,89491.01062,68995.55734,1,69.02640222
1336,102916.7061,68567.53971,1,68.53784494
1337,81286.08201,57836.15116,1,57.74894281
1338,125641.8245,94397.98359,1,94.48519187
1339,85505.94129,63558.48487,1,63.50047201
1340,72010.52496,57214.42923,1,57.19874907
1341,112793.3886,88558.98579,1,88.67744765
1342,91495.29856,79220.3233,1,79.04811659
1343,120836.0075,90426.90409,1,90.43796699
1344,77887.94322,63140.32711,1,63.26541317
1345,111472.7276,85434.16876,1,85.46093956
1346,100616.701,84232.45781,1,84.36251839
1347,104122.1863,92878.00822,1,92.73777784
1348,73422.41389,60105.24437,1,60.0477301
1349,87568.46504,74999.52438,1,75.03255699
1350,94458.46633,75473.90936,1,75.50832811
1351,111029.1508,76279.63163,1,76.32178562
1352,95257.34889,87250.15207,1,87.15008666
1353,81265.38947,58634.76307,1,58.60233631
1354,73346.66628,57045.49843,1,57.08183994
1355,88744.61647,73678.74635,1,73.69695225
1356,93740.06901,67654.81363,1,67.64463206
1357,89614.36803,71289.85144,1,71.37107388
1358,103654.3241,79931.14174,1,80.04613964
1359,103805.634,93427.5334,1,93.37086236
1360,87743.68216,65132.88727,1,65.1878452
1361,109717.9011,96091.9509,1,96.10653652
1362,101139.397,86239.37682,1,86.11200619
1363,87997.01784,89896.39463,1,89.85400304
1364,130637.1998,96473.17074,1,96.47483668
1365,73967.41035,63574.43575,1,63.64923116
1366,123558.1359,96301.67417,1,96.44812523
1367,117932.7712,93707.74099,1,93.74944058
1368,108185.1442,91354.19061,1,91.26782006
1369,92357.34122,71161.32439,1,71.14178234
1370,85189.89173,69794.13377,1,69.6921762
1371,104528.0713,87674.39943,1,87.57794629
1372,91139.83178,64055.09203,1,64.0263484
1373,82008.85751,68093.41859,1,68.05653443
1374,69608.43085,57802.09337,1,57.73561704
1375,83649.22929,58347.92238,1,58.36013728
1376,107925.1538,81773.74955,1,81.79039877
1377,77455.97904,60655.73669,1,60.66008773
1378,122585.2066,95676.2034,1,95.8610358
1379,114186.0567,80184.50511,1,80.18458719
1380,109685.1635,79174.35906,1,79.06903741
1381,98558.64957,75971.52096,1,76.02242776
1382,84823.25755,62167.20206,1,62.24071497
1383,108590.8783,96356.6091,1,96.36294268
1384,77005.56526,60031.19976,1,60.13708997
1385,116257.4458,93797.71024,1,93.69145409
1386,83238.07052,58866.48433,1,58.89792781
1387,106505.1736,89914.63265,1,89.85138988
1388,106330.5081,85568.5973,1,85.57366756
1389,93038.26606,76804.93547,1,76.81223678
1390,118354.1601,93327.55589,1,93.25974501
1391,115832.6511,90707.49255,1,90.68127244
1392,97146.50058,67016.63467,1,67.06478197
1393,105805.8763,82662.02822,1,82.6341133
1394,100637.237,83490.21004,1,83.35933671
1395,104726.6973,89952.81249,1,89.90858096
1396,106190.31,77518.25982,1,77.45300468
1397,84835.29662,74851.62084,1,74.81715873
1398,118779.4839,96382.29549,1,96.30308465
1399,100705.8119,68734.18488,1,68.7054016
1400,95441.83788,79072.28837,1,79.00776517
1401,72962.58296,62677.97157,1,62.7716244
1402,101213.9508,86221.33711,1,86.22637774
1403,111299.9674,76030.77454,1,76.07266705
1404,118443.8117,88618.66158,1,88.49535827
1405,96699.91159,78888.43142,1,78.72843696
1406,100002.5413,76964.67453,1,76.86195472
1407,93750.05613,85110.72653,1,85.18251527
1408,93401.01732,84967.84928,1,84.98090001
1409,91147.06432,63543.53046,1,63.67713648
1410,104527.8988,75654.59783,1,75.61397756
1411,110793.6832,84353.72395,1,84.25816423
1412,78411.95074,56480.42182,1,56.48303191
1413,95370.90403,79518.63544,1,79.51850874
1414,101514.3906,89194.9299,1,89.04152283
1415,111705.9285,84376.09193,1,84.21048024
1416,109019.3161,93829.24628,1,93.76296291
1417,93882.02615,79437.63651,1,79.41631197
1418,105990.1663,81711.77269,1,81.72763984
1419,78285.51607,58026.09062,1,58.03451101
1420,101504.8818,79131.68327,1,79.18601137
1421,84767.46108,74586.08596,1,74.65814316
1422,102175.4491,84066.38549,1,84.06575658
1423,84087.92319,62770.3695,1,62.65639832
1424,121611.3067,89042.63591,1,89.10788285
1425,99107.66506,86393.9422,1,86.20865524
1426,79102.52608,59106.08676,1,59.08994488
1427,100744.1362,85069.8142,1,85.18461586
1428,80922.59168,69996.55647,1,69.9397515
1429,91041.75808,70226.41106,1,70.2388797
1430,117741.0538,80360.43203,1,80.34056359
1431,78687.75863,67673.29541,1,67.75841008
1432,74515.72346,56885.65059,1,56.89649067
1433,70970.0777,60211.12695,1,60.20148819
1434,108933.7912,93394.84936,1,93.39847162
1435,90966.817,69338.98244,1,69.39087848
1436,104835.399,82635.3693,1,82.52287116
1437,109682.3722,94109.52584,1,94.02400254
1438,82779.40889,65576.57988,1,65.55577463
1439,101164.4595,84322.19714,1,84.36272624
1440,111953.2155,87327.58745,1,87.31677443
1441,94897.06817,70364.82466,1,70.31329376
1442,105734.3276,76263.20893,1,76.21167794
1443,73579.45412,63407.48903,1,63.32582242
1444,93514.55279,77689.17307,1,77.52963375
1445,82965.48034,59708.29992,1,59.76365932
1446,96526.64319,75117.96261,1,75.04836773
1447,118914.6617,78120.56998,1,78.20498078
1448,77502.34083,64091.40024,1,64.08058126
1449,107156.3913,91283.58476,1,91.3430905
1450,97557.42657,73670.53411,1,73.69563439
1451,93558.98997,80541.73143,1,80.66040686
1452,94355.20201,84124.29579,1,83.97031509
1453,97765.61069,76131.35557,1,76.12454584
1454,87376.50201,76307.57015,1,76.243987
1455,82019.25006,62075.28254,1,62.12021742
1456,89342.17443,66001.34846,1,65.95302343
1457,98280.26724,69047.42544,1,69.10149133
1458,79916.88061,61337.55527,1,61.36711988
1459,109088.4225,93599.1857,1,93.63281122
1460,98995.81865,75479.39676,1,75.38672692
1461,91955.70924,73677.58626,1,73.61812121
1462,106140.1342,79461.95539,1,79.36213977
1463,99571.7772,71025.48404,1,70.85452588
1464,102573.2271,78314.51733,1,78.33316709
1465,77825.47497,57946.95612,1,57.95389251
1466,109284.7244,89452.86316,1,89.42502015
1467,108859.3018,82068.18433,1,81.96596586
1468,73733.45885,60143.16602,1,60.08642093
1469,106847.8926,90832.32459,1,90.74453219
1470,86999.12963,80636.56522,1,80.68428597
1471,84975.10855,62061.80666,1,62.03256147
1472,75472.5479,73516.34508,1,73.42855716
1473,91488.53436,63641.15699,1,63.74196574
1474,96849.36178,79936.61468,1,79.84384512
1475,69961.18381,60471.20928,1,60.57273717
1476,90039.78509,85879.90997,1,85.84400858
1477,101630.9804,86703.94018,1,86.81324228
1478,78828.6238,61628.92621,1,61.67561714
1479,108668.6908,77283.92023,1,77.31595387
1480,95690.16698,77050.4446,1,77.09727208
1481,109798.977,90501.30109,1,90.51815215
1482,84209.63724,65589.27915,1,65.52371208
1483,126362.813,83598.63308,1,83.64100194
1484,103534.4557,72348.1551,1,72.42994383
1485,92038.7201,64100.82063,1,64.05110474
1486,76070.28794,58696.70604,1,58.63533557
1487,72185.84282,61615.27476,1,61.61596762
1488,84651.37923,73829.82559,1,73.73101741
1489,115027.0012,87287.01659,1,87.14805929
1490,108710.2683,91707.67845,1,91.6372215
1491,103803.9204,85944.81162,1,85.94951156
1492,93530.16771,71818.55106,1,71.85814359
1493,107234.2884,85506.89142,1,85.48773792
1494,121924.6728,93099.57951,1,93.07833639
1495,92282.97497,71853.61717,1,71.84392766
1496,93139.53026,77498.71444,1,77.44511553
1497,123097.4271,87944.01115,1,87.90284145
1498,82017.93596,70118.1993,1,70.09717494
1499,93568.87145,62038.78241,1,62.11856347
1500,83597.8272,63567.85765,1,63.59679511
1501,118730.329,87388.50529,1,87.51399176
1502,104410.794,75361.1828,1,75.24507625
1503,126630.6972,94246.61658,1,94.07346191
1504,88501.92455,71707.22236,1,71.74383441
1505,93713.33949,81278.54371,1,81.35531446
1506,87683.91708,60631.60275,1,60.59300676
1507,90930.2269,78890.29769,1,78.89797601
1508,97533.39769,78265.02171,1,78.27696901
1509,75719.4455,60426.88535,1,60.39766835
1510,90954.86582,69689.01806,1,69.68257192
1511,86945.4769,70141.61871,1,70.20067063
1512,92749.75408,79322.89079,1,79.55269395
1513,89791.18258,66526.36694,1,66.45920882
1514,105024.9117,89905.05377,1,89.74591664
1515,92112.01097,80958.014,1,80.89234255
1516,87731.59029,68127.13297,1,68.0126832
1517,97267.18105,86827.15171,1,86.95522676
1518,76973.97278,56349.62382,1,56.26046852
1519,99666.40524,83077.57477,1,83.18306043
1520,83513.55683,59972.91329,1,59.94204211
1521,86193.16176,68808.76066,1,68.87312593
1522,97177.14614,71826.53867,1,71.86328209
1523,113350.7068,92730.3756,1,92.77034488
1524,100129.4745,74829.58554,1,74.7825481
1525,94290.09417,85289.57792,1,85.30723243
1526,125586.7421,84943.15707,1,84.9376277
1527,116944.5727,92695.44621,1,92.59290026
1528,77541.64896,56398.7457,1,56.33003827
1529,93851.87965,82583.34143,1,82.69657372
1530,84063.95178,70743.68098,1,70.75618107
1531,82870.66702,67759.26047,1,67.82935272
1532,108133.3211,92544.90314,1,92.53117463
1533,109159.4216,93121.09075,1,93.06546269
1534,75896.49912,67851.19035,1,67.99443428
1535,108376.437,91715.05893,1,91.76189124
1536,95390.70186,75482.0291,1,75.42252857
1537,78378.74988,58714.45241,1,58.66933351
1538,83626.81825,58126.66829,1,58.13930018
1539,90160.94164,68407.29733,1,68.33027468
1540,88217.88969,64126.13497,1,64.27697381
1541,95259.40094,84539.69011,1,84.59045158
1542,103735.2293,89954.56685,1,90.13804952
1543,99594.17176,77429.09612,1,77.4607
1544,90372.27204,74304.12134,1,74.40971681
1545,91869.96891,72064.15122,1,72.14535393
1546,95841.64257,80642.21205,1,80.46832934
1547,84778.87467,66450.11625,1,66.39278185
1548,91166.55955,73356.11289,1,73.30997199
1549,83545.87739,61813.92559,1,61.8336962
1550,76602.97443,75077.02412,1,74.91849695
1551,118029.6337,87106.85146,1,86.94591747
1552,78129.69889,61753.33093,1,61.77616053
1553,91041.99994,69516.19121,1,69.46434009
1554,81028.99411,61624.29437,1,61.60812261
1555,85238.58356,68845.59488,1,68.76927605
1556,113339.9919,90561.05377,1,90.56392663
1557,104286.0869,85324.42774,1,85.35834774
1558,107793.4814,85203.77859,1,85.31908914
1559,93226.84472,71693.11602,1,71.6798967
1560,106352.2812,77399.63061,1,77.34614727
1561,96488.43968,64581.95642,1,64.47259813
1562,96267.15239,81624.70828,1,81.61960035
1563,77715.44988,56134.41929,1,56.16695916
1564,98037.10048,83617.11752,1,83.61005163
1565,94498.56344,74696.9919,1,74.74566831
1566,118705.6132,88441.6515,1,88.46911302
1567,93942.69698,83036.17217,1,83.12664865
1568,118370.9462,89449.63846,1,89.52007419
1569,99811.95033,74741.5602,1,74.68280729
1570,100060.4769,72298.32183,1,72.21452923
1571,88673.81284,82546.63203,1,82.58518488
1572,86966.79408,71986.19191,1,71.94741131
1573,114811.6942,80435.62056,1,80.28583172
1574,91057.99526,62488.98198,1,62.38121423
1575,89439.10702,70205.68282,1,70.17756067
1576,77496.86249,58695.29632,1,58.71441895
1577,71483.60813,69120.60817,1,69.21015434
1578,82678.82165,70718.96909,1,70.68560607
1579,98470.25909,84597.75082,1,84.5414273
1580,83925.23499,65744.38701,1,65.68015148
1581,92635.80712,77623.12529,1,77.53484778
1582,112126.1504,83232.38233,1,83.12301711
1583,94200.47759,63849.78856,1,63.7033808
1584,104885.7429,91144.49104,1,91.13989972
1585,78763.63463,58277.92985,1,58.21652902
1586,96318.54436,84044.90089,1,84.11143331
1587,103297.9639,83931.87926,1,84.0673351
1588,109107.5283,88817.76462,1,88.73736183
1589,93114.19749,85422.09649,1,85.47528907
1590,90116.92794,73186.45255,1,73.25939921
1591,103719.1197,93375.68753,1,93.36604158
1592,96239.9512,70840.95746,1,70.8061939
1593,77436.51465,61588.88129,1,61.59624567
1594,118614.2363,89147.73488,1,89.10001664
1595,78925.30273,61316.87501,1,61.3316573
1596,96597.60611,89376.95167,1,89.32604919
1597,103393.2872,85883.09396,1,85.88133891
1598,93916.1352,67957.38479,1,67.99156292
1599,98659.3965,80806.25898,1,80.66241615
1600,98894.96735,79576.07459,1,79.57511068
1601,59573.79844,58770.91582,0,58.82626793
1602,55715.56575,56878.92543,0,56.79295381
1603,63542.34758,60595.66103,0,60.54556597
1604,62361.15272,70966.34861,0,70.90038976
1605,51457.44935,50499.402,0,50.42653743
1606,88898.18078,90267.11893,0,90.2043092
1607,61152.09809,62506.50857,0,62.47493991
1608,92629.98356,74417.02951,0,74.36904668
1609,95136.98477,78729.8578,0,78.74184661
1610,47995.08153,49938.8083,0,49.97429454
1611,71944.51679,66745.98014,0,66.59764256
1612,32471.55181,44188.37614,0,44.14188838
1613,46255.57836,43285.11752,0,43.28922194
1614,74339.43988,73630.59327,0,73.62313025
1615,76711.86484,81176.74591,0,81.11691507
1616,84552.53614,84003.63034,0,84.01681475
1617,46444.90512,49738.54801,0,49.80748461
1618,60352.58922,67368.77297,0,67.29182917
1619,62651.92671,64445.68637,0,64.340184
1620,98581.25597,86389.46185,0,86.6195335
1621,70847.06169,73035.99955,0,73.08768304
1622,95813.55147,90391.14389,0,90.38831956
1623,94916.40413,85702.4556,0,85.72217554
1624,75264.8005,77667.01509,0,77.63890297
1625,68690.90727,86204.51506,0,86.33900321
1626,60573.47723,72607.82613,0,72.47938468
1627,56353.30266,51461.71917,0,51.449241
1628,44550.26321,43318.43848,0,43.29188846
1629,78204.35548,80506.35956,0,80.59702561
1630,71210.73039,87184.10379,0,86.97377289
1631,46931.07403,47414.89621,0,47.38932665
1632,63842.13237,56947.88498,0,56.93919608
1633,70396.65556,73214.2354,0,73.29023267
1634,63001.78192,62084.83506,0,62.11731378
1635,56915.32842,58804.7285,0,58.85430875
1636,61693.62718,59166.45248,0,59.16861738
1637,71927.70809,72861.16055,0,72.76979996
1638,74148.97452,74483.14578,0,74.54794045
1639,42019.52426,51416.15984,0,51.46905474
1640,55009.44157,55852.53638,0,55.80244012
1641,52242.66573,56034.93327,0,56.09821884
1642,68881.48728,69001.5782,0,68.95044101
1643,63524.11876,56898.59618,0,56.84337754
1644,52113.82509,49480.01202,0,49.53588375
1645,62819.72655,73108.57756,0,73.22725601
1646,81900.20441,73138.08074,0,73.04832186
1647,73522.85265,66138.666,0,66.13359142
1648,70892.90853,71111.0132,0,71.17105056
1649,54826.64211,62677.59211,0,62.77003942
1650,73963.1496,84808.38351,0,84.8199088
1651,52444.31252,52682.22518,0,52.71510774
1652,78604.88237,81003.89675,0,80.96893292
1653,78946.28493,86165.9611,0,86.10769969
1654,77963.91696,70116.43331,0,70.16656777
1655,62027.63494,73183.37059,0,73.16439809
1656,58102.65286,56127.15178,0,56.22386264
1657,79964.45989,84845.51389,0,84.74798009
1658,70427.22398,60458.23361,0,60.48605438
1659,81135.55219,79519.08185,0,79.43158215
1660,79577.01115,83373.83359,0,83.23462998
1661,44049.98682,44530.81712,0,44.61763612
1662,71628.37742,70772.99743,0,70.73666743
1663,64729.93444,58268.26223,0,58.26786671
1664,46327.86421,62236.28835,0,62.23031723
1665,69793.11546,80157.28232,0,80.21476022
1666,61227.60837,65797.56862,0,65.86763244
1667,82296.59301,73008.55317,0,73.05404681
1668,83041.62873,78990.5084,0,79.03706597
1669,54938.44015,72059.44997,0,72.18758329
1670,78632.38146,80062.25253,0,80.14931341
1671,77333.59872,86902.12646,0,86.89950451
1672,103471.747,82640.46188,0,82.63583811
1673,81270.42064,73512.21697,0,73.44358428
1674,62057.51904,55352.08537,0,55.40226772
1675,63097.2524,70213.3436,0,70.13310159
1676,68915.15643,70593.34445,0,70.61950678
1677,61303.41131,58658.83327,0,58.65636003
1678,71321.38945,71789.75607,0,71.77945567
1679,54343.28806,58304.76819,0,58.333818
1680,93772.04355,83510.40241,0,83.5627107
1681,80694.9946,83583.94209,0,83.51841258
1682,95049.07043,88447.83375,0,88.42122668
1683,91242.09306,90175.2466,0,90.15650797
1684,94045.20854,84458.93324,0,84.46357668
1685,69765.12124,72057.57147,0,72.07793651
1686,60100.65336,56951.14951,0,56.9909342
1687,70857.9727,68802.38548,0,68.82291304
1688,67158.55425,62786.38933,0,62.76225941
1689,80006.75294,73458.93222,0,73.44533268
1690,94932.98097,90035.34905,0,90.10349362
1691,53334.85802,55423.5112,0,55.409924
1692,59359.01687,55103.95823,0,55.04641776
1693,88342.78808,88777.18284,0,88.80448587
1694,58801.02368,56768.72984,0,56.84198301
1695,68323.66234,74721.77521,0,74.79051177
1696,48814.24337,67257.64986,0,67.30024232
1697,66646.86647,74374.72211,0,74.48579657
1698,83013.5464,79461.73369,0,79.49760515
1699,43667.2908,45550.4377,0,45.485178
1700,46980.55052,49669.03087,0,49.63980673
1701,43832.49023,43723.3579,0,43.77735957
1702,50079.68776,51395.41348,0,51.40224194
1703,81162.49135,84707.7523,0,84.70024724
1704,77857.84852,78224.03695,0,78.28763751
1705,62469.66428,63548.08324,0,63.59531609
1706,59212.42587,54350.30089,0,54.37238249
1707,70094.66034,85966.65268,0,85.92457166
1708,59679.73216,61808.83224,0,61.82792668
1709,57500.0119,55430.77395,0,55.40462066
1710,62767.50222,64299.47084,0,64.23800703
1711,53173.23639,54540.18809,0,54.38717116
1712,59290.36873,53373.29801,0,53.37317055
1713,62856.43736,58657.57615,0,58.5190733
1714,47355.67231,46799.61232,0,46.80773028
1715,44147.038,44248.09112,0,44.20615874
1716,60908.94081,54107.78974,0,54.15372208
1717,79968.5929,81783.51371,0,81.66082024
1718,46442.73859,44267.00304,0,44.29515304
1719,85422.18549,82345.49331,0,82.26280379
1720,58196.12029,63528.66277,0,63.53494733
1721,87036.64872,71565.95498,0,71.55183576
1722,73701.4468,68569.93985,0,68.44231484
1723,91173.36031,84969.91313,0,84.95597377
1724,70341.5637,71984.60459,0,72.03285449
1725,57877.90996,54200.1542,0,54.1909641
1726,73403.35852,69210.17211,0,69.26614694
1727,58934.89133,55320.09767,0,55.34281468
1728,54389.21375,54979.01825,0,54.99889982
1729,50719.31561,57590.5527,0,57.57969457
1730,50915.25481,54762.94636,0,54.63019911
1731,94822.6999,79441.07569,0,79.325901
1732,83143.37905,78348.79691,0,78.33164845
1733,47941.08164,48969.0771,0,48.95125375
1734,66099.56149,65056.88251,0,65.13234348
1735,48802.90855,47449.0887,0,47.44159601
1736,48875.94569,49263.66275,0,49.22153621
1737,88535.32774,86800.26276,0,86.68579555
1738,65971.62504,76780.8382,0,76.83140059
1739,84980.20017,82656.49599,0,82.60368612
1740,74411.35869,76173.03192,0,76.16401866
1741,42941.39226,45411.80691,0,45.41243728
1742,66698.19994,60528.00569,0,60.4695393
1743,67027.3346,64411.9476,0,64.47317571
1744,104941.9441,88980.72205,0,88.9143281
1745,50961.79816,49512.9636,0,49.51848031
1746,62090.29909,69464.03587,0,69.50941004
1747,49348.90729,46814.89596,0,46.81452779
1748,90344.24686,83699.43038,0,83.77427831
1749,82179.37388,77909.44969,0,78.0115983
1750,51999.89742,45317.51517,0,45.30108148
1751,76545.96931,84946.38111,0,84.98537893
1752,58792.76387,69157.00974,0,69.24687232
1753,34257.7299,45925.17099,0,46.00240025
1754,68265.9745,63728.30984,0,63.72955291
1755,68853.27388,61422.93061,0,61.45576958
1756,56576.56626,58348.08214,0,58.52425393
1757,50796.59875,54147.66877,0,54.10105827
1758,78922.61084,80057.75265,0,80.11040057
1759,76083.60392,86339.71621,0,86.45292574
1760,88965.45786,82563.95009,0,82.58271209
1761,79206.4849,71805.65358,0,71.88165919
1762,88575.88478,88062.43703,0,88.00067132
1763,66165.12012,57459.37071,0,57.43976413
1764,75572.06787,71784.07965,0,71.75647228
1765,92403.11456,79246.24286,0,79.25332498
1766,50384.91799,50623.30255,0,50.6739963
1767,50170.11527,47427.94265,0,47.40278329
1768,72934.37383,77417.06933,0,77.3052981
1769,63011.9277,63123.15037,0,63.14219492
1770,66272.51879,63250.37287,0,63.14441784
1771,50996.69975,61969.2848,0,62.04023898
1772,84003.81401,81574.50926,0,81.48224979
1773,57876.92754,53897.31309,0,53.85287334
1774,71680.39932,76568.04261,0,76.64273745
1775,74907.53124,63503.52241,0,63.41656865
1776,70229.10304,80898.55418,0,80.94203082
1777,71481.2098,80693.8539,0,80.70657447
1778,47866.1151,47670.37073,0,47.67920023
1779,96255.64262,89918.1147,0,89.91977226
1780,48226.80351,53323.38005,0,53.29279908
1781,70675.93881,70521.00189,0,70.4244979
1782,50307.07224,51066.09564,0,51.08961777
1783,47299.83304,45904.06697,0,45.92081264
1784,61744.96138,56580.26809,0,56.64396949
1785,45758.21002,43974.21124,0,44.01972113
1786,71463.19899,60963.17078,0,61.04858328
1787,78602.54684,76552.73345,0,76.47630082
1788,59951.41331,66298.20301,0,66.31839357
1789,78644.84965,79207.28216,0,79.28728919
1790,70298.71689,82710.33792,0,82.6359009
1791,41573.56256,43905.513,0,43.95131231
1792,56100.96428,56376.12306,0,56.47228822
1793,54986.98505,55934.70785,0,55.94709914
1794,64191.52952,73500.90406,0,73.39406689
1795,81144.70317,73940.63716,0,74.01550695
1796,42094.93051,56093.19429,0,56.12762707
1797,58280.2291,64292.42787,0,64.16289933
1798,73028.11695,77716.3221,0,77.77927307
1799,55820.01074,62944.10384,0,62.90246432
1800,64992.47199,71206.69312,0,71.24373437
1801,67472.55164,65568.39807,0,65.58904782
1802,83915.08648,70655.06308,0,70.63475475
1803,45809.88971,39427.50172,0,39.48412247
1804,69370.81249,63744.91915,0,63.82531191
1805,70259.07616,63541.15829,0,63.42056165
1806,51807.58074,56010.33213,0,56.0262375
1807,38317.98038,53350.97574,0,53.32989375
1808,61892.49256,65484.08516,0,65.49084236
1809,78457.56121,78103.51457,0,78.08499599
1810,57543.6487,51715.96134,0,51.69865421
1811,69869.0345,62597.62922,0,62.7388963
1812,63305.30517,76698.20196,0,76.70951857
1813,62700.75777,52891.25753,0,52.85735136
1814,52573.91361,49358.85698,0,49.34179744
1815,58340.90651,54491.56124,0,54.54502902
1816,41901.19016,34262.12539,0,34.27079742
1817,53725.70235,60200.97459,0,60.19638982
1818,40030.12509,40971.6628,0,40.96272444
1819,59145.44051,58925.12649,0,58.81543118
1820,66240.01373,63684.7337,0,63.64904796
1821,83079.07962,79627.54219,0,79.6701706
1822,54760.59062,68518.96245,0,68.4769434
1823,41452.5161,41371.18275,0,41.35063734
1824,61347.8607,57270.44916,0,57.25599819
1825,47119.12678,50946.06831,0,50.99916483
1826,34554.94245,31813.73911,0,31.86415841
1827,45195.7187,60646.69405,0,60.74734766
1828,62725.72154,66403.75468,0,66.45372684
1829,45226.99675,52345.28399,0,52.34455427
1830,34515.48882,33747.29933,0,33.81642909
1831,45554.98461,47394.58293,0,47.38006241
1832,79971.47753,81121.28885,0,81.07513597
1833,38830.28704,39819.10869,0,39.80975852
1834,80030.93572,75320.85543,0,75.27052631
1835,80604.98086,82144.65476,0,82.0712455
1836,60553.27618,59488.25025,0,59.53867191
1837,64065.07899,64323.67762,0,64.34615815
1838,74497.08328,64836.82998,0,64.77992374
1839,60055.41162,61965.96696,0,61.95563154
1840,49541.76478,56034.46496,0,56.02011698
1841,43636.5182,34900.84241,0,34.91401927
1842,58986.41804,77530.85162,0,77.53574369
1843,45341.32544,54018.82378,0,54.00457458
1844,54585.61311,61317.52492,0,61.31604172
1845,79593.60352,81126.08927,0,81.12776024
1846,34841.71016,35122.52781,0,35.11780423
1847,43690.36747,44066.28811,0,44.01048028
1848,78902.46659,81736.12345,0,81.73123339
1849,34364.06154,37834.81543,0,37.82642266
1850,28034.86088,32043.56246,0,32.06092815
1851,42738.35313,39264.56405,0,39.2936786
1852,63404.26391,62185.87742,0,62.24504517
1853,50686.06842,48848.23235,0,48.86299744
1854,47897.17857,51244.47997,0,51.201405
1855,52190.33413,50466.49574,0,50.51944505
1856,54181.28788,49500.28055,0,49.51265137
1857,67195.07655,71579.80434,0,71.51694849
1858,54383.44205,58009.84781,0,57.98924868
1859,35540.84091,34418.50297,0,34.4577139
1860,34361.36484,37434.88138,0,37.46915005
1861,72965.5674,80637.8254,0,80.70413643
1862,52014.23461,47782.87748,0,47.77813798
1863,56059.93757,55811.79477,0,55.72248107
1864,47596.79778,51826.26605,0,51.82702556
1865,47274.73341,47188.61985,0,47.11217209
1866,47298.42217,51467.448,0,51.43481501
